tp,fp,tn,fn,precision,accuracy,recall,train_dataset_len,test_dataset_len,source_sequence_len,source_sequence,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp
1233,281,1497,3489,81.44,42.0,26.11,"(6171, 1783)","(4722, 1778)",50,"106,259,322,368,109,97,489,308,338,289,551,94,35,89,48,735,600,593,50,248,222,363,366,298,32,497,139,37,809,257,463,400,661,95,312,142,402,250,355,7,138,235,268,110,76,96,390,217,205,151",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1261,294,1397,3336,81.09,42.27,27.43,"(5878, 2249)","(4597, 1691)",42,"158,290,1,140,492,347,2,381,96,252,498,244,864,145,737,586,214,569,118,361,653,275,266,583,861,99,52,609,49,344,269,73,405,520,732,852,44,1230,1016,340,815,892",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1077,194,2083,3038,84.74,49.44,26.17,"(4768, 2690)","(4115, 2277)",50,"171,538,37,101,489,539,703,217,820,240,239,940,35,391,507,175,102,497,276,602,506,126,624,352,437,691,562,636,7,222,242,58,483,966,278,612,755,300,136,72,751,119,196,110,472,33,10,1091,419,316",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1543,238,1028,3582,86.64,40.23,30.11,"(6536, 1444)","(5125, 1266)",50,"198,955,1055,969,14,848,765,706,164,1384,833,979,851,827,1114,954,962,363,1139,1049,1102,685,629,1492,121,677,635,578,615,98,859,435,632,468,127,690,416,720,116,61,882,535,531,383,178,1127,705,824,191,333",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
212,82,2152,3918,72.11,37.15,5.13,"(5354, 2578)","(4130, 2234)",50,"803,1408,47,591,258,167,671,367,600,655,17,1055,135,448,436,719,294,16,34,432,208,348,1358,94,48,248,587,593,286,890,818,308,557,550,1057,418,325,324,1002,529,679,364,835,1259,56,283,984,406,281,1282",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
53,73,5605,555,42.06,90.01,8.72,"(1012, 6831)","(608, 5678)",19,"290,2,280,595,61,861,275,281,96,118,176,99,49,1024,1003,361,653,1230,377",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1909,206,920,3191,90.26,45.44,37.43,"(6553, 1183)","(5100, 1126)",41,"96,1024,87,358,243,154,365,13,53,25,141,210,337,863,98,645,705,78,404,453,856,104,511,279,677,556,707,641,6,387,735,83,157,400,23,97,472,102,230,493,475",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
754,146,1584,3717,83.78,37.7,16.86,"(6053, 2083)","(4471, 1730)",50,"274,974,457,209,289,157,286,30,330,473,650,749,9,409,353,218,886,577,277,45,591,493,293,236,821,1165,778,220,599,544,250,972,939,273,74,158,456,281,815,936,1019,615,178,88,720,246,105,861,1422,702",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
494,291,3956,1754,62.93,68.51,21.98,"(3069, 4785)","(2248, 4247)",22,"159,358,88,59,13,190,53,210,141,614,142,98,145,24,404,152,770,137,279,1037,26,1019",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1452,77,1236,3726,94.96,41.41,28.04,"(6504, 1733)","(5178, 1313)",50,"94,503,167,114,334,248,142,395,924,661,413,432,514,210,151,414,162,180,545,1050,121,192,350,274,590,4,457,48,227,437,43,572,26,553,205,367,505,97,155,193,472,157,533,57,115,254,619,946,27,346",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1671,179,605,3636,90.32,37.37,31.49,"(7163, 873)","(5307, 784)",50,"1218,410,634,167,65,180,34,424,227,97,611,947,558,448,268,317,303,38,948,592,893,208,286,194,526,1101,16,234,96,358,25,104,78,205,90,11,566,407,365,648,553,142,645,874,696,26,137,863,404,61",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
945,203,2307,2865,82.32,51.46,24.8,"(5041, 2965)","(3810, 2510)",50,"159,197,268,553,64,205,708,87,18,414,372,69,696,107,121,137,24,141,307,182,1211,243,78,166,404,453,234,299,199,772,508,26,1012,648,132,1040,279,556,578,417,871,382,389,1037,627,894,487,1092,465,337",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
2166,103,314,3766,95.46,39.06,36.51,"(7369, 458)","(5932, 417)",50,"354,140,105,1117,595,253,1168,891,945,716,1230,31,178,78,152,59,799,859,279,12,36,532,677,972,299,770,524,657,168,556,511,1190,166,1014,935,247,1092,416,769,468,707,705,52,1225,652,873,175,37,157,231",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
659,174,2925,2756,79.11,55.02,19.3,"(4232, 3518)","(3415, 3099)",44,"96,61,332,243,149,404,78,874,503,50,410,141,502,401,491,121,407,1077,268,179,935,137,197,1078,1317,1198,724,79,506,114,201,726,937,636,437,6,257,187,767,175,497,308,860,865",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
785,201,2877,2516,79.61,57.41,23.78,"(4388, 3408)","(3301, 3078)",20,"290,2,492,73,244,653,176,96,99,49,269,118,1024,145,52,44,900,105,756,1168",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
527,282,2833,2815,65.14,52.04,15.77,"(4394, 3688)","(3342, 3115)",50,"1055,1119,213,16,599,939,3,1228,1020,81,938,364,835,858,528,384,359,962,38,647,527,1090,1149,1384,209,163,373,712,1366,311,1227,1022,1153,1158,515,744,946,309,1383,228,814,561,454,976,657,446,465,801,1541,925",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
634,185,1328,3936,77.41,32.25,13.87,"(6082, 2177)","(4570, 1513)",50,"867,126,507,813,239,983,235,433,276,457,138,661,607,889,23,331,320,906,795,51,604,535,619,210,897,541,754,475,751,601,796,491,670,330,969,227,1064,878,363,768,588,592,14,257,101,250,319,688,252,96",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
125,192,3705,2162,39.43,61.93,5.47,"(3110, 4663)","(2287, 3897)",50,"1060,796,187,300,101,1023,1073,1048,724,175,50,1288,58,582,534,231,186,1017,316,138,360,674,68,35,1002,885,751,22,301,217,67,623,695,356,754,119,157,612,385,362,6,259,1091,568,730,780,990,909,940,768",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
938,158,1712,3430,85.58,42.48,21.47,"(5799, 2177)","(4368, 1870)",46,"503,365,502,104,137,337,526,874,205,69,87,648,614,84,935,174,366,491,341,229,696,26,1559,404,107,78,279,652,243,24,770,553,299,826,524,1211,677,877,403,210,121,50,260,433,453,25",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
186,67,3491,2771,73.52,56.44,6.29,"(3915, 4454)","(2957, 3558)",45,"118,611,37,368,276,119,983,796,489,59,113,661,13,239,952,111,136,79,411,694,630,817,6,103,385,425,819,69,175,695,585,539,23,183,102,889,885,242,457,66,289,126,390,308,32",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1323,136,1297,3623,90.68,41.07,26.75,"(6243, 1430)","(4946, 1433)",50,"248,374,658,113,30,434,1462,736,54,500,255,387,257,84,241,119,400,291,530,853,817,123,284,192,23,102,111,1077,406,346,218,896,414,720,262,99,340,332,732,86,114,25,270,281,752,493,961,756,638,74",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
276,156,3904,1891,63.89,67.13,12.74,"(2822, 4869)","(2167, 4060)",25,"96,252,52,41,32,37,476,35,312,201,226,175,190,103,570,157,334,245,322,358,53,357,67,84,368",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1164,31,1386,3769,97.41,40.16,23.6,"(6280, 2076)","(4933, 1417)",34,"569,2,1,44,140,244,252,134,1220,662,356,190,142,210,502,673,372,149,503,874,696,31,513,223,87,11,243,723,428,189,90,666,60,740",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1175,249,1848,3242,82.51,46.41,26.6,"(5989, 2135)","(4417, 2097)",20,"88,358,142,141,210,11,404,1160,98,137,279,24,275,707,53,217,409,102,23,218",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1152,230,1240,3681,83.36,37.95,23.84,"(6379, 1605)","(4833, 1470)",50,"835,155,284,747,406,727,33,162,395,67,530,217,304,85,754,115,248,322,480,779,136,562,481,34,232,1021,54,100,527,236,901,865,720,96,154,1078,167,316,515,581,459,183,254,77,574,13,475,629,438,312",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1132,169,1020,4002,87.01,34.03,22.05,"(6644, 1181)","(5134, 1189)",50,"653,158,290,2,61,1024,252,52,176,266,96,275,99,421,281,861,49,961,269,586,405,929,815,105,340,117,59,358,190,53,74,1127,428,447,154,178,1480,11,383,666,231,619,126,298,312,40,695,277,239,35",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1258,395,1856,2870,76.1,48.82,30.47,"(5330, 2626)","(4128, 2251)",48,"59,25,50,190,407,358,79,726,242,175,298,472,218,6,248,362,889,937,696,201,357,636,355,100,360,497,600,102,162,126,409,58,23,32,270,95,113,865,506,318,94,261,623,480,274,39,119,136",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
298,114,2469,3575,72.33,42.86,7.69,"(5223, 2557)","(3873, 2583)",50,"78,865,18,157,67,62,236,324,782,402,293,321,33,187,35,367,77,54,527,528,27,471,202,316,295,1152,147,648,432,505,530,206,802,292,629,439,784,560,364,254,348,366,475,436,477,474,374,339,325,281",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
181,108,3654,2303,62.63,61.4,7.29,"(3407, 4339)","(2484, 3762)",50,"115,322,865,192,312,670,704,474,162,620,457,310,196,7,529,338,160,750,93,317,202,339,974,294,157,528,321,380,499,932,671,459,574,8,470,369,388,253,243,328,1535,154,667,134,340,178,720,252,105,361",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
69,69,3930,2152,50.0,64.29,3.11,"(3306, 4915)","(2221, 3999)",50,"730,63,796,7,819,175,193,888,148,80,802,466,529,608,363,1021,1461,507,339,1128,530,9,952,213,21,584,585,552,83,364,818,979,475,1041,547,438,348,459,759,1027,720,743,351,232,11,13,158,316,281,755",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1018,194,1966,3099,83.99,47.54,24.73,"(5622, 2349)","(4117, 2160)",23,"176,358,53,11,31,498,178,96,903,1160,145,275,687,707,1417,922,74,59,1286,428,936,290,190",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
589,98,3549,1958,85.74,66.81,23.13,"(3775, 4286)","(2547, 3647)",20,"2,290,961,571,246,49,666,59,356,78,31,1603,18,84,125,1105,264,322,135,277",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
419,309,3762,1908,57.55,65.35,18.01,"(3301, 4681)","(2327, 4071)",50,"882,262,752,720,1342,131,116,1043,492,105,347,281,512,891,253,185,176,861,214,270,52,1024,44,631,610,667,405,86,340,73,1168,348,768,963,538,1027,94,231,483,248,59,39,6,200,387,368,236,321,1385,694",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1417,77,883,4127,94.85,35.36,25.56,"(6828, 1002)","(5544, 960)",50,"11,69,356,1176,288,676,401,615,856,383,366,936,26,74,566,447,648,393,372,104,645,683,404,243,746,624,32,352,409,217,248,126,157,630,572,809,348,733,493,95,276,507,230,162,245,1091,308,23,980,330",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
703,329,3230,2307,68.12,59.87,23.36,"(4157, 4011)","(3010, 3559)",31,"61,569,498,140,25,453,874,50,53,31,358,1077,356,142,299,182,104,372,862,433,190,535,349,134,428,502,696,596,863,268,404",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
437,163,2562,3520,72.83,44.88,11.04,"(4728, 2999)","(3957, 2725)",50,"424,193,550,227,558,982,835,529,557,620,1113,587,1111,765,1020,56,821,608,1308,818,364,834,469,329,304,1447,1310,1268,718,549,164,1241,800,283,1110,444,104,548,472,58,920,8,219,71,888,425,273,832,1483,1354",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
158,88,3575,2892,64.23,55.61,5.18,"(3775, 4231)","(3050, 3663)",31,"290,2,61,96,158,498,900,460,361,176,281,421,49,140,961,269,44,595,926,117,931,392,1104,956,99,669,1024,145,275,720,131",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
72,47,5306,886,60.5,85.22,7.52,"(1501, 6545)","(958, 5353)",50,"233,664,367,463,348,424,695,1091,62,255,310,558,346,650,112,602,114,1461,1041,884,699,457,1388,122,1017,514,551,100,1433,823,136,221,151,390,219,119,102,386,34,317,312,292,173,202,232,222,1021,111,6,157",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1347,116,727,4032,92.07,33.33,25.04,"(7036, 899)","(5379, 843)",50,"578,1235,1105,847,550,427,699,471,386,685,1165,517,220,329,791,1019,835,1093,459,314,1041,414,508,451,920,522,1310,1008,544,774,912,927,1238,270,154,371,266,242,1014,360,1173,443,190,25,1225,447,707,624,456,1160",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
513,529,3500,1877,49.23,62.52,21.46,"(3002, 4970)","(2390, 4029)",50,"552,1071,1241,1069,216,459,456,1269,164,838,476,245,285,378,445,497,362,469,758,514,532,290,512,121,13,648,12,74,99,266,158,428,365,243,444,1539,105,653,720,11,284,556,661,97,475,369,368,88,778,131",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1945,197,717,3587,90.8,41.3,35.16,"(6776, 880)","(5532, 914)",50,"581,298,570,114,101,572,119,6,212,221,102,23,180,325,472,157,312,94,143,747,230,192,293,227,254,946,741,648,92,257,147,736,624,7,76,204,409,242,248,694,424,592,865,505,530,400,317,590,350,560",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
322,616,4164,1236,34.33,70.78,20.67,"(2283, 5566)","(1558, 4780)",50,"671,400,240,684,274,57,357,35,424,196,171,241,439,102,175,138,104,857,148,324,202,221,77,529,802,276,510,360,23,572,51,395,212,114,119,89,187,248,109,230,113,157,101,924,735,321,432,151,568,312",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
389,470,3801,1852,45.29,64.34,17.36,"(2805, 5239)","(2241, 4271)",33,"492,405,2,96,864,105,609,140,595,281,145,737,377,44,99,176,571,1024,188,269,701,929,485,653,433,31,365,178,372,696,78,25,141",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
976,145,1747,3728,87.07,41.28,20.75,"(5764, 2087)","(4704, 1892)",50,"270,41,579,907,677,205,166,782,690,465,197,894,692,154,31,158,569,1226,453,189,13,1545,140,279,524,859,341,107,573,933,1191,150,99,177,696,1040,191,801,676,666,566,299,752,701,281,105,492,961,246,653",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
634,124,2231,3550,83.64,43.81,15.15,"(5257, 2978)","(4184, 2355)",50,"23,218,619,157,312,53,358,102,83,113,630,202,183,141,59,374,190,115,404,13,77,148,457,297,209,445,539,24,147,802,47,475,355,614,63,198,7,505,254,137,901,528,26,759,438,459,477,369,770,15",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
855,455,2617,2614,65.27,53.08,24.65,"(4591, 3211)","(3469, 3072)",50,"845,592,102,548,368,21,65,581,412,157,184,312,217,241,773,433,78,321,1023,557,82,112,54,327,367,190,263,101,76,461,300,545,365,409,139,93,87,51,750,30,475,553,541,607,1355,104,684,85,543,419",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
986,194,1849,3549,83.56,43.1,21.74,"(5610, 2257)","(4535, 2043)",50,"25,205,121,69,863,87,84,98,303,178,366,174,345,78,401,24,553,125,1068,648,29,137,657,26,1035,532,1107,18,132,446,177,578,279,179,1032,763,100,97,594,32,30,187,201,694,310,343,114,151,192,853",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
576,205,2513,2936,73.75,49.58,16.4,"(4724, 3067)","(3512, 2718)",50,"567,503,11,104,601,29,404,306,383,137,60,78,782,18,708,359,77,358,13,183,475,574,254,459,629,209,301,619,274,79,298,572,23,113,270,276,199,720,201,51,797,481,530,322,300,396,1168,670,961,769",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1709,84,832,3626,95.32,40.65,32.03,"(6925, 1004)","(5335, 916)",50,"404,372,174,98,601,243,905,410,401,407,365,182,24,337,104,26,197,553,137,18,84,90,179,189,782,526,446,862,1103,515,912,177,705,972,657,279,524,772,1037,299,532,775,508,488,894,517,465,1019,333,847",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
420,19,1278,4758,95.67,26.22,8.11,"(6269, 1457)","(5178, 1297)",50,"435,657,511,1124,1037,702,556,1012,705,627,389,379,1040,597,1036,652,935,420,465,1470,810,307,1007,567,532,1120,1430,107,690,238,1030,98,573,179,565,366,850,971,772,1211,302,323,417,382,127,589,349,824,234,487",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
290,63,2219,3612,82.15,40.57,7.43,"(5273, 2611)","(3902, 2282)",50,"147,193,469,436,57,353,459,15,574,355,529,830,608,329,297,686,367,979,232,478,56,339,220,438,1005,758,80,376,156,1447,765,920,629,657,718,976,55,1541,896,150,1268,358,845,809,6,162,181,293,222,153",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
2910,94,344,3182,96.87,49.83,47.77,"(7567, 490)","(6092, 438)",50,"381,41,377,816,1244,571,586,583,1230,340,892,998,332,926,621,1016,344,246,929,1467,852,1422,1104,701,900,956,188,628,392,996,249,931,825,1365,280,224,1,714,1226,172,904,839,467,1393,951,1406,794,672,1000,460",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
989,144,2730,2430,87.29,59.1,28.93,"(4680, 3456)","(3419, 2874)",20,"49,569,158,2,290,61,224,96,252,140,52,214,244,361,332,377,900,118,405,41",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
506,269,3512,2109,65.29,62.82,19.35,"(3518, 4459)","(2615, 3781)",50,"544,896,198,560,350,528,1194,115,78,1105,1249,369,202,427,669,96,444,573,465,150,341,434,310,27,158,586,891,609,492,86,381,756,2,951,44,244,926,1450,852,281,578,1153,11,900,26,247,49,531,146,453",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
